accession,pangolin_lineage,mut_sum,stat_b,stat_s,stat_qs,H_A_A,H_A_C,H_A_G,H_A_T,H_C_A,H_C_C,H_C_G,H_C_T,H_G_A,H_G_C,H_G_G,H_G_T,H_T_A,H_T_C,H_T_G,H_T_T
OX448367,B.1.617.2,10.0,,6.622641509433964,,1122.0,0.0,1.0,0.0,1.0,716.0,3.0,2.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448368,B.1.617.2,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,699.0,0.0,0.0,0.0,1.0,1268.0
OX448369,AY.127,9.0,,5.634146341463415,,1122.0,0.0,1.0,0.0,1.0,717.0,2.0,2.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448370,AY.4,9.0,,5.634146341463415,,1122.0,0.0,1.0,0.0,1.0,717.0,2.0,2.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448371,AY.36.1,9.0,,4.268292682926828,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,699.0,1.0,0.0,0.0,1.0,1268.0
OX448372,AY.42,9.0,,5.634146341463415,,1121.0,0.0,1.0,0.0,1.0,717.0,2.0,2.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448373,AY.122,7.0,,4.2727272727272725,,1122.0,0.0,1.0,0.0,1.0,719.0,2.0,0.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448374,AY.43,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448375,AY.122,9.0,,4.268292682926828,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,699.0,1.0,0.0,0.0,1.0,1268.0
OX448376,AY.4.2.3,11.0,,5.056338028169014,,1122.0,0.0,1.0,0.0,1.0,716.0,2.0,3.0,2.0,0.0,700.0,0.0,0.0,1.0,1.0,1267.0
OX448377,B.1.617.2,7.0,,3.777777777777775,,1122.0,0.0,1.0,0.0,1.0,719.0,1.0,1.0,2.0,0.0,699.0,0.0,0.0,0.0,1.0,1268.0
OX448378,BA.1,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448379,BA.1.1,31.0,,4.380530973451327,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,5.0,0.0,693.0,2.0,1.0,3.0,2.0,1255.0
OX448380,B.1.1.529,23.0,,1.807560137457045,,1110.0,1.0,3.0,1.0,2.0,711.0,0.0,6.0,5.0,0.0,686.0,1.0,0.0,3.0,1.0,1253.0
OX448381,AY.122,8.0,,3.0000000000000013,,1121.0,0.0,1.0,1.0,1.0,719.0,2.0,0.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448382,AY.7.1,8.0,,4.923076923076925,,1122.0,0.0,1.0,0.0,1.0,719.0,2.0,0.0,2.0,0.0,700.0,0.0,0.0,1.0,1.0,1267.0
OX448383,AY.42,11.0,,3.3291139240506333,,1122.0,0.0,1.0,0.0,1.0,717.0,2.0,2.0,2.0,0.0,699.0,1.0,0.0,1.0,1.0,1267.0
OX448384,BA.1,23.0,3.476190476190476,1.9753846153846153,-0.04459164015487317,1116.0,1.0,3.0,1.0,2.0,713.0,1.0,6.0,4.0,0.0,694.0,1.0,0.0,3.0,1.0,1256.0
OX448385,AY.43,9.0,,4.268292682926829,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,1.0,1.0,1267.0
OX448386,BA.1,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,693.0,2.0,1.0,3.0,2.0,1255.0
OX448387,AY.36.1,10.0,,5.2666666666666675,,1122.0,0.0,1.0,0.0,1.0,717.0,2.0,2.0,2.0,0.0,699.0,1.0,0.0,0.0,1.0,1268.0
OX448388,BA.1.1.1,22.0,,1.5703275529865124,,784.0,1.0,3.0,1.0,2.0,507.0,0.0,6.0,4.0,0.0,506.0,1.0,0.0,3.0,1.0,933.0
OX448389,AY.4,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448390,BA.1.18,25.0,,2.6877828054298636,,1114.0,1.0,3.0,1.0,4.0,709.0,0.0,6.0,4.0,0.0,694.0,1.0,0.0,3.0,2.0,1255.0
OX448391,B.1.617.2,12.0,,6.549019607843134,,1122.0,0.0,1.0,0.0,1.0,716.0,2.0,3.0,2.0,0.0,698.0,2.0,0.0,0.0,1.0,1268.0
OX448392,AY.43,8.0,,4.923076923076925,,1122.0,0.0,1.0,0.0,1.0,719.0,2.0,0.0,2.0,0.0,700.0,0.0,0.0,1.0,1.0,1267.0
OX448393,AY.4.2.3,11.0,,5.056338028169014,,1122.0,0.0,1.0,0.0,1.0,716.0,2.0,3.0,2.0,0.0,700.0,0.0,0.0,1.0,1.0,1267.0
OX448394,AY.122,9.0,,4.268292682926828,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,699.0,1.0,0.0,0.0,1.0,1268.0
OX448395,AY.98.1,10.0,,2.39622641509434,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,1.0,699.0,0.0,0.0,1.0,1.0,1267.0
OX448396,AY.122,8.0,,3.272727272727274,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,0.0,2.0,0.0,697.0,1.0,0.0,0.0,1.0,1267.0
OX448397,B.1.617.2,12.0,,6.549019607843134,,1122.0,0.0,1.0,0.0,1.0,716.0,2.0,3.0,2.0,0.0,698.0,2.0,0.0,0.0,1.0,1268.0
OX448398,BA.1.15,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448399,BA.1.15,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448400,BA.1.17,24.0,,1.959370904325032,,1115.0,1.0,3.0,1.0,3.0,709.0,0.0,6.0,4.0,0.0,694.0,1.0,0.0,3.0,2.0,1255.0
OX448401,BA.1.1,23.0,,1.7341772151898733,,1119.0,1.0,3.0,1.0,3.0,715.0,0.0,5.0,5.0,0.0,693.0,1.0,0.0,3.0,1.0,1259.0
OX448402,BA.1.15,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448403,AY.4.2.3,11.0,,5.056338028169014,,1122.0,0.0,1.0,0.0,1.0,716.0,2.0,3.0,2.0,0.0,700.0,0.0,0.0,1.0,1.0,1267.0
OX448404,BA.1.15.1,24.0,,1.9770773638968486,,1114.0,1.0,4.0,1.0,3.0,710.0,0.0,6.0,4.0,0.0,694.0,1.0,0.0,3.0,1.0,1255.0
OX448405,BA.1.1.11,30.0,,3.6810551558753004,,1113.0,1.0,3.0,2.0,5.0,710.0,0.0,6.0,5.0,0.0,692.0,2.0,1.0,3.0,2.0,1254.0
OX448406,BA.1.1,22.0,,1.236749116607774,,1118.0,1.0,3.0,1.0,3.0,713.0,0.0,4.0,5.0,0.0,695.0,1.0,0.0,3.0,1.0,1258.0
OX448407,AY.122,9.0,,4.255813953488371,,1122.0,0.0,1.0,0.0,2.0,718.0,1.0,1.0,2.0,0.0,699.0,1.0,0.0,0.0,1.0,1268.0
OX448408,B.1.177,3.0,,2.9999999999999996,,1124.0,0.0,1.0,0.0,0.0,721.0,0.0,2.0,0.0,0.0,703.0,0.0,0.0,0.0,0.0,1271.0
OX448409,BA.1,29.0,,4.418079096045198,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,1.0,1255.0
OX448410,AY.122,7.0,,4.272727272727274,,1121.0,0.0,1.0,1.0,1.0,719.0,2.0,0.0,2.0,0.0,700.0,0.0,0.0,0.0,0.0,1268.0
OX448411,BA.1.17,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448412,AY.5,8.0,,3.272727272727274,,1122.0,0.0,1.0,0.0,1.0,719.0,2.0,0.0,2.0,0.0,699.0,1.0,0.0,0.0,1.0,1268.0
OX448413,AY.6,8.0,,3.272727272727274,,1122.0,0.0,1.0,0.0,1.0,719.0,2.0,0.0,2.0,0.0,699.0,1.0,0.0,0.0,1.0,1268.0
OX448414,AY.122,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448415,BA.1.1.1,30.0,,3.4623655913978495,,1118.0,1.0,3.0,2.0,5.0,711.0,0.0,5.0,6.0,0.0,693.0,2.0,1.0,3.0,2.0,1262.0
OX448416,AY.122,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448417,B.1.617.2,9.0,,5.634146341463415,,1122.0,0.0,1.0,0.0,1.0,717.0,2.0,2.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448418,BA.1.18,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448419,AY.6,9.0,,2.317073170731707,,1122.0,0.0,1.0,0.0,1.0,719.0,2.0,0.0,2.0,0.0,699.0,1.0,0.0,1.0,1.0,1267.0
OX448420,B.1.617.2,7.0,,4.272727272727272,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,0.0,1268.0
OX448421,AY.122,8.0,,2.600000000000002,,1122.0,0.0,1.0,0.0,1.0,719.0,2.0,0.0,2.0,1.0,699.0,0.0,0.0,0.0,1.0,1268.0
OX448422,AY.43,7.0,,4.2727272727272725,,1122.0,0.0,1.0,0.0,1.0,719.0,2.0,0.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448423,AY.7.1,9.0,,4.268292682926829,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,1.0,1.0,1267.0
OX448424,AY.43,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448425,BA.1.17,22.0,,1.5703275529865124,,784.0,1.0,3.0,1.0,2.0,507.0,0.0,6.0,4.0,0.0,507.0,1.0,0.0,3.0,1.0,934.0
OX448426,AY.122,9.0,,4.268292682926828,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,699.0,1.0,0.0,0.0,1.0,1268.0
OX448427,AY.4,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448428,BA.1.15,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448429,BA.1.15,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448430,BA.1.15,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448431,BA.1.1,31.0,,4.380530973451327,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,5.0,0.0,693.0,2.0,1.0,3.0,2.0,1255.0
OX448432,BA.1.1,26.0,,2.4466800804828988,,1109.0,1.0,3.0,1.0,3.0,707.0,0.0,6.0,5.0,0.0,687.0,1.0,1.0,3.0,2.0,1251.0
OX448433,BA.1.15,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448434,BA.1.1,31.0,,4.380530973451327,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,5.0,0.0,693.0,2.0,1.0,3.0,2.0,1255.0
OX448435,BA.1.18,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448436,AY.129,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448437,AY.122,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448438,AY.112,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448439,AY.121.1,9.0,,6.414634146341463,,1015.0,0.0,1.0,0.0,1.0,652.0,2.0,3.0,1.0,0.0,641.0,0.0,0.0,0.0,1.0,1172.0
OX448440,BA.1.15,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448441,BA.1.1,22.0,,1.2547528517110262,,726.0,1.0,3.0,1.0,2.0,456.0,0.0,5.0,5.0,0.0,482.0,1.0,0.0,3.0,1.0,865.0
OX448442,B.1.617.2,5.0,,2.2857142857142865,,1122.0,0.0,1.0,0.0,1.0,719.0,1.0,0.0,2.0,0.0,699.0,0.0,0.0,0.0,0.0,1268.0
OX448443,BA.1.1,31.0,,4.380530973451327,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,5.0,0.0,693.0,2.0,1.0,3.0,2.0,1255.0
OX448444,BA.1,19.0,2.676190476190476,1.024630541871922,-0.040707397206326504,786.0,1.0,3.0,1.0,2.0,507.0,1.0,3.0,4.0,0.0,507.0,1.0,0.0,2.0,1.0,941.0
OX448445,BA.1.18,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448446,AY.42,11.0,,3.3291139240506333,,1122.0,0.0,1.0,0.0,1.0,717.0,2.0,2.0,2.0,0.0,699.0,1.0,0.0,1.0,1.0,1267.0
OX448447,BA.1.18,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448448,BA.1.15,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448449,AY.122,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448450,BA.1.16,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448451,BA.1.18,23.0,,2.052969502407705,,1115.0,1.0,3.0,1.0,3.0,710.0,0.0,6.0,4.0,0.0,694.0,1.0,0.0,3.0,1.0,1255.0
OX448452,BA.1.15,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448453,AY.127,9.0,,5.634146341463415,,1122.0,0.0,1.0,0.0,1.0,717.0,2.0,2.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448454,BA.1.16,29.0,,4.418079096045198,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,1.0,1255.0
OX448455,BA.1.18,24.0,,2.1081081081081092,,1115.0,1.0,3.0,1.0,3.0,710.0,0.0,6.0,4.0,0.0,694.0,1.0,1.0,3.0,1.0,1255.0
OX448456,AY.4,9.0,,5.634146341463415,,1122.0,0.0,1.0,0.0,1.0,717.0,2.0,2.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448457,BA.1,22.0,,1.446808510638298,,1118.0,1.0,3.0,1.0,3.0,712.0,0.0,5.0,4.0,0.0,694.0,1.0,0.0,3.0,1.0,1256.0
OX448458,AY.4,9.0,,4.268292682926828,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,699.0,1.0,0.0,0.0,1.0,1268.0
OX448459,BA.1.18,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448460,BA.1.1.1,30.0,,3.6810551558753004,,1113.0,1.0,3.0,2.0,5.0,710.0,0.0,6.0,5.0,0.0,692.0,2.0,1.0,3.0,2.0,1254.0
OX448461,AY.43,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448462,AY.4,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448463,BA.1.1.1,23.0,,1.7341772151898733,,1116.0,1.0,3.0,1.0,3.0,710.0,0.0,5.0,5.0,0.0,693.0,1.0,0.0,3.0,1.0,1257.0
OX448464,BA.1.1,24.0,4.142857142857142,1.9216710182767622,-0.06596009169030057,1117.0,1.0,3.0,1.0,3.0,710.0,1.0,4.0,6.0,0.0,693.0,1.0,0.0,3.0,1.0,1263.0
OX448465,AY.127,9.0,,5.634146341463415,,1122.0,0.0,1.0,0.0,1.0,717.0,2.0,2.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448466,AY.127,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,717.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448467,BA.1.18,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448468,BA.1.18,23.0,,2.052969502407705,,1115.0,1.0,3.0,1.0,3.0,710.0,0.0,6.0,4.0,0.0,694.0,1.0,0.0,3.0,1.0,1255.0
OX448469,AY.127,9.0,,5.634146341463415,,1122.0,0.0,1.0,0.0,1.0,717.0,2.0,2.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448470,AY.4.2.1,12.0,,4.122448979591835,,1122.0,0.0,1.0,0.0,1.0,716.0,2.0,3.0,2.0,0.0,699.0,1.0,0.0,1.0,1.0,1266.0
OX448471,BA.1.18,23.0,,2.052969502407705,,1115.0,1.0,3.0,1.0,3.0,710.0,0.0,6.0,4.0,0.0,694.0,1.0,0.0,3.0,1.0,1255.0
OX448472,B.1.617.2,11.0,,4.999999999999998,,1121.0,0.0,2.0,0.0,1.0,717.0,2.0,2.0,2.0,0.0,699.0,1.0,0.0,0.0,1.0,1268.0
OX448473,BA.1.1,30.0,,3.6810551558753004,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,6.0,5.0,0.0,692.0,2.0,1.0,3.0,2.0,1256.0
OX448474,AY.6,7.0,,3.888888888888891,,1122.0,0.0,1.0,0.0,1.0,718.0,1.0,0.0,3.0,0.0,698.0,0.0,0.0,0.0,1.0,1268.0
OX448475,AY.112,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448476,AY.126,11.0,,2.8095238095238115,,1121.0,1.0,1.0,0.0,1.0,717.0,2.0,2.0,2.0,0.0,699.0,1.0,0.0,0.0,1.0,1268.0
OX448477,AY.4.2.1,12.0,,3.137254901960784,,1122.0,0.0,1.0,0.0,1.0,717.0,2.0,2.0,2.0,0.0,698.0,2.0,0.0,1.0,1.0,1267.0
OX448478,AY.6,8.0,,4.857142857142855,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,0.0,3.0,0.0,699.0,0.0,0.0,0.0,1.0,1268.0
OX448479,AY.68,12.0,6.333333333333333,1.309278350515464,,1120.0,2.0,1.0,0.0,1.0,718.0,2.0,1.0,3.0,0.0,699.0,0.0,1.0,0.0,1.0,1267.0
OX448480,AY.33,13.0,,0.7647058823529411,,1120.0,1.0,2.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,698.0,2.0,0.0,1.0,1.0,1267.0
OX448481,BA.1.1,25.0,,2.104582843713278,,796.0,1.0,3.0,1.0,3.0,515.0,0.0,6.0,5.0,0.0,520.0,1.0,0.0,3.0,2.0,946.0
OX448482,BA.1,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448483,BA.1.1,24.0,,1.8472049689441004,,856.0,1.0,3.0,1.0,4.0,542.0,0.0,4.0,5.0,0.0,537.0,1.0,0.0,3.0,2.0,940.0
OX448484,BA.1.1,30.0,,3.6810551558753004,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,6.0,5.0,0.0,693.0,2.0,1.0,3.0,2.0,1255.0
OX448485,BA.1.1,31.0,,4.380530973451327,,1114.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,5.0,0.0,693.0,2.0,1.0,3.0,2.0,1255.0
OX448486,AY.122,7.0,,4.2727272727272725,,1122.0,0.0,1.0,0.0,1.0,719.0,2.0,0.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448487,BA.1,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448488,BA.1,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448489,BA.1.18,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448490,BA.1,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448491,B.1.617.2,7.0,,4.2727272727272725,,1122.0,0.0,1.0,0.0,1.0,719.0,2.0,0.0,2.0,0.0,699.0,0.0,0.0,0.0,1.0,1268.0
OX448492,BA.1.18,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448493,AY.4,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448494,BA.1.18,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448495,BA.1.1,31.0,,4.380530973451327,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,5.0,0.0,693.0,2.0,1.0,3.0,2.0,1255.0
OX448496,AY.126,9.0,,2.0270270270270263,,1121.0,1.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448497,AY.122,7.0,,4.2727272727272725,,1122.0,0.0,1.0,0.0,1.0,719.0,2.0,0.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448498,AY.121,9.0,,5.634146341463415,,1122.0,0.0,1.0,0.0,1.0,717.0,2.0,2.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448499,B.1.1.529,20.0,,0.5417661097852027,,782.0,1.0,3.0,1.0,2.0,507.0,0.0,4.0,4.0,0.0,506.0,1.0,0.0,3.0,1.0,933.0
OX448500,BA.1.15,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448501,BA.1.1,29.0,,3.4612099644128107,,1115.0,1.0,3.0,2.0,4.0,710.0,0.0,7.0,5.0,0.0,693.0,1.0,1.0,3.0,2.0,1256.0
OX448502,AY.43,7.0,,4.2727272727272725,,1122.0,0.0,1.0,0.0,1.0,719.0,2.0,0.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448503,BA.1.18,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448504,AY.121.1,10.0,,6.571428571428573,,1122.0,0.0,1.0,0.0,1.0,716.0,2.0,3.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448505,AY.4,8.0,,4.769230769230767,,1122.0,0.0,1.0,0.0,1.0,718.0,2.0,1.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448506,BA.1,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448507,AY.43,6.0,,3.615384615384616,,1122.0,0.0,1.0,0.0,1.0,718.0,1.0,1.0,1.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448508,BA.1.1.3,30.0,,3.6810551558753004,,1116.0,1.0,3.0,2.0,5.0,710.0,0.0,6.0,5.0,0.0,691.0,2.0,1.0,3.0,2.0,1257.0
OX448509,BA.1.16,23.0,,2.052969502407705,,1115.0,1.0,3.0,1.0,3.0,710.0,0.0,6.0,4.0,0.0,694.0,1.0,0.0,3.0,1.0,1255.0
OX448510,B.1.617.2,13.0,,7.544000000000003,,1122.0,0.0,1.0,0.0,1.0,715.0,2.0,4.0,2.0,0.0,698.0,2.0,0.0,0.0,1.0,1268.0
OX448511,BA.1.17,30.0,,4.105134474327626,,1115.0,1.0,3.0,2.0,5.0,710.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,3.0,2.0,1255.0
OX448512,AY.4,10.0,,6.400000000000001,,1122.0,0.0,1.0,0.0,1.0,717.0,2.0,2.0,2.0,0.0,700.0,0.0,0.0,0.0,2.0,1267.0
OX448513,B.1.1.529,23.0,3.333333333333333,1.496194824961948,-0.04437125280612313,1118.0,1.0,3.0,1.0,2.0,712.0,1.0,5.0,5.0,0.0,695.0,1.0,0.0,3.0,1.0,1265.0
OX448514,AY.43,7.0,,4.2727272727272725,,1122.0,0.0,1.0,0.0,1.0,719.0,2.0,0.0,2.0,0.0,700.0,0.0,0.0,0.0,1.0,1268.0
OX448515,BA.1.17.2,30.0,,2.367488931056294,,1115.0,1.0,3.0,2.0,4.0,709.0,0.0,7.0,4.0,0.0,694.0,2.0,1.0,4.0,2.0,1254.0
OX448516,BA.1.15,24.0,,2.727272727272726,,1115.0,1.0,3.0,1.0,3.0,709.0,0.0,7.0,4.0,0.0,694.0,1.0,0.0,3.0,1.0,1255.0
